time_s,force_n,displacement_m,displacement_mm,velocity_m_s,acceleration_m_s2,acceleration_g
1.22,2896.785872041194,6.242008763049887e-05,0.062420087630498874,0.0010299889563983944,-0.001960952093630141,-0.00019996146427476674
1.221,2943.966324130211,6.344874668763045e-05,0.06344874668763045,0.0010269820029233144,-0.004063824025019194,-0.00041439472450012944
1.222,2990.9104502950217,6.447333738817494e-05,0.06447333738817494,0.0010218371820738478,-0.006236377689320458,-0.0006359335440053901
1.223,3037.517483079126,6.549168624820132e-05,0.06549168624820131,0.0010144895383943711,-0.008468693810152866,-0.0008635664380958703
1.224,3083.6841359667915,6.650156234194301e-05,0.06650156234194302,0.0010048833887405881,-0.010751747368380372,-0.001096373110938024
1.225,3129.3050222478573,6.750068387393758e-05,0.06750068387393758,0.000992972270555889,-0.013075753289722635,-0.0013333557626429653
1.226,3174.2730939227877,6.84867268757305e-05,0.0684867268757305,0.0009787213057755614,-0.015430312836851595,-0.0015734540171059022
1.227,3218.4800982706824,6.945733754605823e-05,0.06945733754605822,0.000962105234632918,-0.017805423693094513,-0.0018156479218789814
1.228,3261.817049549164,7.041014259673454e-05,0.07041014259673453,0.000943106926901256,-0.020191117476348823,-0.0020589209848774887
1.229,3304.174713158391,7.134275594830833e-05,0.07134275594830833,0.0009217231035962984,-0.02257664010938448,-0.002302176595410714
1.23,3345.4440994816514,7.225279417486168e-05,0.07225279417486168,0.0008979572829931941,-0.024951478059361893,-0.0025443426714894376
1.231,3385.5169645146884,7.313788224832735e-05,0.07313788224832735,0.0008718276193848062,-0.02730430197756833,-0.002784263941057174
1.232,3424.286314314648,7.399566936517762e-05,0.07399566936517762,0.0008433597518622564,-0.02962406335530105,-0.0030208137697685807
1.233,3461.64691023955,7.482383569903048e-05,0.07482383569903048,0.0008125943391188585,-0.03189944080263737,-0.0032528376971378984
1.234,3497.495771909822,7.562010756154016e-05,0.07562010756154015,0.0007795796106115028,-0.034119438110857256,-0.003479214421933816
1.235,3531.73267480644,7.638226551739503e-05,0.07638226551739503,0.0007443772375171318,-0.036273341686481,-0.0036988514616592824
1.236,3564.260639424837,7.710815630995e-05,0.07710815630995001,0.0007070589325711475,-0.038350584352374685,-0.003910671264129411
1.237,3594.986408931103,7.779570416118223e-05,0.07779570416118223,0.0006677051605806424,-0.040340977339969636,-0.0041136348640942256
1.238,3623.8209123161623,7.84429190425268e-05,0.0784429190425268,0.0006264088839423158,-0.04223463835046015,-0.00430673454752236
1.239,3650.679710115281,7.904790799984714e-05,0.07904790799984714,0.0005832717873340839,-0.0440219690039544,-0.004488991552054412
1.24,3675.483419853141,7.960888487238846e-05,0.07960888487238846,0.0005384037924452353,-0.045693829064454745,-0.004659473833006658
1.241,3698.15811848914,8.012417838625937e-05,0.08012417838625938,0.0004919251080668072,-0.04724171412812735,-0.004817314182531992
1.242,3718.635719271915,8.059224106476696e-05,0.08059224106476696,0.0004439643203069839,-0.04865767629911233,-0.004961702140803672
1.243,3736.854320566251,8.101165765658204e-05,0.08101165765658204,0.00039465676663441655,-0.04993440938298987,-0.005091892683331196
1.244,3752.758524387727,8.138115222041679e-05,0.08138115222041678,0.0003441443934815762,-0.05106531857097337,-0.005207213326770444
1.245,3766.29972257,8.169959422323287e-05,0.08169959422323286,0.00029257634018530377,-0.05204461631907002,-0.005307073905877137
1.246,3777.436348694755,8.19660046191581e-05,0.08196600461915811,0.0002401072367463329,-0.05286722531885954,-0.00539095667927983
1.247,3786.1340941337753,8.217956117276638e-05,0.08217956117276638,0.000186895962616816,-0.053528830522733384,-0.005458421634577902
1.248,3792.3660867845547,8.23396026945736e-05,0.08233960269457359,0.00013310498124586155,-0.05402591747256324,-0.005509110396778027
1.249,3796.1130313236895,8.244563242993714e-05,0.08244563242993715,7.889991422238053e-05,-0.05435587284186599,-0.005542756480741741
1.25,3797.363310054081,8.249732043401663e-05,0.08249732043401664,2.4449183906606563e-05,-0.05451700167871211,-0.005559187049472767
1.2510000000000001,3796.113043680899,8.249450555146447e-05,0.08249450555146448,-3.0077650803985515e-05,-0.05450847388184277,-0.005558317456199902
1.252,3792.3661116151716,8.243719631064243e-05,0.08243719631064243,-8.451088097749743e-05,-0.05433033280318896,-0.005540152121589836
1.2530000000000001,3786.134131670996,8.232557085290051e-05,0.08232557085290051,-0.00013868150919744366,-0.05398348577665628,-0.00550478356795198
1.254,3777.436399290379,8.215997600340311e-05,0.0821599760034031,-0.00019242202697408953,-0.05346973210977194,-0.005452395273592097
1.2550000000000001,3766.299786696854,8.19409252115345e-05,0.08194092521153451,-0.00024556655579363574,-0.052791806280936895,-0.005383266077706138
1.256,3752.758602642921,8.166909597653785e-05,0.08166909597653785,-0.0002979522823929532,-0.051953266902619276,-0.005297758857777047
1.2570000000000001,3736.8544136752807,8.134532645562709e-05,0.08134532645562709,-0.00034942064049321914,-0.05095847085973714,-0.005196317892423728
1.258,3718.63582809366,8.097061113318756e-05,0.08097061113318756,-0.00039981825949648964,-0.04981253109068011,-0.005079464556263363
1.2590000000000001,3698.1582440217594,8.054609560484156e-05,0.08054609560484156,-0.00044899728816539885,-0.04852138678803855,-0.004947804478393596
1.26,3675.483563240946,8.007307026802267e-05,0.08007307026802267,-0.0004968152451955589,-0.0470917830390046,-0.004802025466291201
1.2610000000000001,3650.6798726565817,7.955296399162622e-05,0.07955296399162622,-0.0005431369614144392,-0.04553108658193077,-0.0046428787182096615
1.262,3623.8210954722163,7.898733694215662e-05,0.07898733694215662,-0.0005878357479055486,-0.04384720532918308,-0.00447117061679402
1.2630000000000001,3594.986614336135,7.837787250290116e-05,0.07837787250290115,-0.0006307932027900018,-0.04204870891193491,-0.004287775021228952
1.264,3564.2608688973123,7.772636811019873e-05,0.07772636811019873,-0.0006718983144306643,-0.04014481036733089,-0.004093631399849173
1.2650000000000001,3531.732930361566,7.70347268037056e-05,0.0770347268037056,-0.0007110503418887366,-0.03814504033314855,-0.003889711607240857
1.266,3497.4960557734776,7.630494790727606e-05,0.07630494790727606,-0.0007481595213880607,-0.036059273201979956,-0.0036770225512259497
1.2670000000000001,3461.6472248636483,7.553911604561524e-05,0.07553911604561524,-0.0007831440031275846,-0.03389801134427595,-0.003456635175546792
1.268,3424.2866623941677,7.473939147020719e-05,0.0747393914702072,-0.0008159334174255987,-0.03167180094442571,-0.003229624891724056
1.2690000000000001,3385.5173490063808,7.390799995873297e-05,0.07390799995873297,-0.0008464694859952339,-0.029391390743506954,-0.0029970877663123446
1.27,3345.4445236247207,7.304722047092818e-05,0.07304722047092818,-0.0008747018309241216,-0.027067944819834874,-0.002760162218477755
1.2710000000000001,3304.175180497172,7.215937593108213e-05,0.07215937593108214,-0.0009005943770740675,-0.02471228924705936,-0.002519952200502655
1.272,3261.8175639581445,7.124682084857873e-05,0.07124682084857872,-0.0009241194242774773,-0.022335714126463027,-0.0022776089823194493
1.2730000000000001,3218.4806639819335,7.031193098324862e-05,0.07031193098324862,-0.0009452622753034472,-0.019949029671245264,-0.0020342348988946547
1.274,3174.2737155561977,6.935709203466669e-05,0.0693570920346667,-0.0009640176153695106,-0.017563328480633817,-0.0017909610805559308
1.2750000000000001,3129.30570484428,6.838468897670929e-05,0.0683846889767093,-0.0009803927147466242,-0.015189090479993311,-0.0015488561822837883
1.276,3083.684885024582,6.739709484190118e-05,0.06739709484190118,-0.0009944029559813524,-0.012837021990101616,-0.0013090119449660808
1.2770000000000001,3037.518304594217,6.639666133745033e-05,0.06639666133745033,-0.0010060771562109226,-0.010517066215393733,-0.001072442293279941
1.278,2990.9113508050996,6.538570721666357e-05,0.06538570721666356,-0.0010154514092288534,-0.00823907326656521,-0.0008401516589829566
1.2790000000000001,2943.9673107632116,6.436650971904646e-05,0.06436650971904646,-0.001022572183520885,-0.006012529537917175,-0.0006131073850822835
1.28,2896.7869525687734,6.334129484849813e-05,0.06334129484849813,-0.0010274958953182445,-0.0038462716944140983,-0.0003922105606312144
1.281,2849.468128706283,6.231222818071924e-05,0.06231222818071924,-0.0010302871315147845,-0.0017486228087028705,-0.00017830990284173196
1.282,2802.1054037118474,6.128140676699087e-05,0.06128140676699087,-0.0010310181870842939,0.00027248273521936114,2.778550628597545e-05
1.283,2754.789707951359,6.025085096926072e-05,0.06025085096926072,-0.001029768850572485,0.002209859803447107,0.00022534298699832328
1.284,2707.6080191387564,5.9222499567993096e-05,0.059222499567993095,-0.0010266277503234685,0.0040561487211670634,0.0004136120613223745
1.285,2660.643073011713,5.819819631065965e-05,0.05819819631065965,-0.0010216877459911418,0.005807142950298933,0.0005921637817500301
1.286,2613.973104361864,5.717969200556279e-05,0.05717969200556279,-0.001015047025771657,0.007457088262884283,0.0007604113803270519
1.287,2567.671619393289,5.6168635653019284e-05,0.056168635653019286,-0.001006808671163324,0.009001111765720698,0.0009178579602331783
1.288,2521.8072001544942,5.516657116410221e-05,0.05516657116410221,-0.0009970811301804404,0.010434732326910822,0.0010640465731835869
1.289,2476.4433415611797,5.417493224502341e-05,0.05417493224502341,-0.0009859771217897231,0.011754569168201163,0.0011986324757385207
1.29,2431.6383212975816,5.319503821972895e-05,0.05319503821972895,-0.0009736112113273286,0.012958518437644718,0.0013214011347039733
1.291,2387.4451026587817,5.2228092405722135e-05,0.05222809240572213,-0.00096009910309626,0.014045232444230824,0.0014322151238425787
1.292,2343.9112701728714,5.127518235746228e-05,0.05127518235746228,-0.0009455599809741423,0.01501373181675196,0.001530974575084454
1.293,2301.0789976257497,5.033727605578434e-05,0.05033727605578434,-0.0009301115003876906,0.015863978940710944,0.001617675652818337
1.294,2258.9850479004267,4.941522358399128e-05,0.04941522358399128,-0.0009138712495079121,0.0165962095012329,0.0016923423902385525
1.295,2217.6608038421055,4.850975797091298e-05,0.04850975797091298,-0.0008969583371143679,0.017211280936063576,0.0017550622216621964
1.296,2177.1323291679246,4.762149344847832e-05,0.047621493448478325,-0.0008794873226268099,0.017710903663012454,0.0018060095611663978
1.297,2137.420458260675,4.675093074085761e-05,0.046750930740857614,-0.0008615742348167795,0.01809721566634115,0.0018454024224726232
1.298,2098.54091351701,4.5898455770771554e-05,0.045898455770771555,-0.0008433298887194205,0.018373340758030317,0.0018735593457531695
1.299,2060.5044487667456,4.5064345259307845e-05,0.045064345259307845,-0.0008248630876013838,0.018542700415796823,0.0018908292246380594
1.3,2023.3170171388035,4.424876893988582e-05,0.044248768939885816,-0.0008062789618472151,0.01860946160220344,0.0018976369710557062
1.301,1986.979961624663,4.345179360160242e-05,0.043451793601602416,-0.0007876769224676868,0.018578002994483277,0.0018944290858227098
1.302,1951.4902264799193,4.2673388782996434e-05,0.04267338878299643,-0.0007691542677964828,0.018453243268831285,0.0018817071343253085
1.303,1916.840587511683,4.191342938044013e-05,0.041913429380440126,-0.0007507999028091962,0.018240372395610997,0.0018600003462559587
1.304,1883.0198992219425,4.117170385814039e-05,0.04117170385814039,-0.0007327011036729479,0.01794496454534439,0.0018298771288201771
1.305,1850.013356717319,4.04479164478557e-05,0.040447916447855704,-0.0007149356889192164,0.01757297229604939,0.0017919444760493533
1.306,1817.8027702515699,3.974169639591874e-05,0.03974169639591874,-0.0006975785916684474,0.017130495923947945,0.0017468244430002035
1.307,1786.3668502408425,3.905260128790238e-05,0.03905260128790238,-0.0006806963231221391,0.01662403763985792,0.0016951800706518456
1.308,1755.6815005808203,3.83801253474886e-05,0.0383801253474886,-0.0006643496222945688,0.016060013890393774,0.0016376656544685264
1.309,1725.720118101092,3.7723705345994324e-05,0.03772370534599433,-0.0006485935538123511,0.015445167840454832,0.0015749688059077088
1.31,1696.4538960130071,3.708272640157872e-05,0.03708272640157872,-0.0006334741043681607,0.014786093312568284,0.00150776190774304
1.311,1667.85212924416,3.64565307349447e-05,0.036456530734944696,-0.0006190338313390909,0.014089490386662604,0.0014367281779876517
1.312,1639.8825196030577,3.5844421710374253e-05,0.035844421710374254,-0.0006053057768824188,0.013362078575052396,0.0013625528162065942
1.313,1612.5114787823206,3.5245672645238464e-05,0.035245672645238466,-0.0005923175927660858,0.012610342016930783,0.0012858970205861108
1.314,1585.7044272855073,3.4659532673557825e-05,0.03465953267355783,-0.0005800912580364051,0.011840854034604687,0.0012074310834591514
1.315,1559.4260874518602,3.408523222864755e-05,0.03408523222864755,-0.0005686400175191963,0.011059959159949393,0.0011278019670274144
1.316,1533.6407688524869,3.35219912933073e-05,0.0335219912933073,-0.0005579728160171174,0.010273723416544306,0.0010476282335501223
1.317,1508.312644441032,3.296902432184395e-05,0.032969024321843954,-0.0005480925798018477,0.00948813277343075,0.0009675202819954572
1.318,1483.4060159591836,3.2425545766486585e-05,0.03242554576648658,-0.0005389949361143063,0.008708873818442913,0.0008880579829445238
1.319,1458.8855672227724,3.189077686331673e-05,0.03189077686331673,-0.0005306707858945347,0.007941242718035322,0.0008097813950773529
1.32,1434.7166040448626,3.1363950703852046e-05,0.03136395070385205,-0.0005231066393278117,0.007190331211002129,0.0007332097312540092
1.321,1410.8652796887254,3.084431673166162e-05,0.03084431673166162,-0.0005162833218353283,0.006460909149715505,0.0006588293810542342
1.322,1387.298804882797,3.033114569508447e-05,0.03033114569508447,-0.0005101767245153561,0.005757385942758895,0.000587089979020246
1.323,1363.9856415723737,2.9823734331450355e-05,0.029823734331450354,-0.0005047587068067118,0.0050837612176688135,0.0005183993736565304
1.324,1340.8956797258304,2.9321409458951915e-05,0.029321409458951914,-0.0004999978058245793,0.004443665430950186,0.0004531277684989458
1.325,1318.0003966571642,2.8823531293775462e-05,0.028823531293775462,-0.0004958589444644479,0.0038403668943361707,0.0003916084385938288
1.326,1295.272998468877,2.832949676851819e-05,0.02832949676851819,-0.0004923038464819357,0.0032767307577404804,0.000334133547923142
1.327,1272.6885433601508,2.783874243432757e-05,0.027838742434327567,-0.0004892915406839908,0.0027552186053397027,0.00028095410821633306
1.328,1250.224046682277,2.735074693753039e-05,0.02735074693753039,-0.00048677880679645977,0.0022778901928499455,0.00023228015610325092
1.329,1227.8585677571145,2.686503308272941e-05,0.02686503308272941,-0.0004847205878944253,0.0018464069821413575,0.00018828111354451902
1.33,1205.5732786022957,2.638116949555082e-05,0.026381169495550822,-0.00048307039016089935,0.0014620369555627024,0.00014908627875601785
1.331,1183.3515148299412,2.5898771894281655e-05,0.025898771894281657,-0.0004817806767449872,0.0011256604321884613,0.00011478541930103159
1.332,1161.1788091012775,2.5417503968776064e-05,0.025417503968776064,-0.00048080323501956167,0.0008377773301653028,8.54295126434922e-05
1.333,1139.0429076288046,2.493707785112341e-05,0.02493707785112341,-0.0004800894561652791,0.0005985151728254243,6.1031562544337195e-05
1.334,1116.9337703182734,2.445725414591165e-05,0.02445725414591165,-0.00047959045042838015,0.00040764487228567016,4.1568208540701484e-05
1.335,1094.8435552359022,2.397784181354512e-05,0.02397784181354512,-0.00047925792587884286,0.00026469246240546187,2.6991119536790022e-05
1.336,1072.7665881698306,2.349869815281424e-05,0.023498698152814242,-0.00047904516480887726,0.00016880411061465943,1.721322884110878e-05
1.337,1050.699318130228,2.3019727293581917e-05,0.023019727293581916,-0.0004789056092509154,0.00011868763299361963,1.2102770364356803e-05
1.338,1028.6402596977287,2.2540878201259205e-05,0.022540878201259204,-0.0004787929323353388,0.00011311737251931805,1.1534761872741258e-05
1.339,1006.5899231865548,2.2062146117887023e-05,0.022062146117887024,-0.0004786652042776551,0.0001502200879421964,1.5318185918962786e-05
1.34,984.550733635023,2.1583566998760253e-05,0.021583566998760254,-0.00047847889661004327,0.00022820950012507498,2.327089272331275e-05
1.341,962.5269396738123,2.1105220597829045e-05,0.021105220597829044,-0.0004781960889974683,0.00034418462994253985,3.509706474102164e-05
1.342,940.5245133498412,2.0627221275327628e-05,0.020627221275327626,-0.0004777783924490648,0.0004969312165110021,5.06728818211114e-05
1.343,918.5510420026353,2.0149720965608167e-05,0.020149720965608166,-0.00047719014923843346,0.0006843930719800824,6.978867115478603e-05
1.344,896.6156132993132,1.9672907834368838e-05,0.019672907834368838,-0.00047639891084228316,0.0009030609525543907,9.20865894627004e-05
1.345,874.7286945356645,1.9197001177079358e-05,0.01919700117707936,-0.00047537527023656505,0.0011495384986066727,0.00011722030444715299
1.346,852.9020073030107,1.872224577477001e-05,0.01872224577477001,-0.0004740914010809931,0.0014220202852859032,0.00014500571400895344
1.347,831.148398605615,1.8248913990950977e-05,0.018248913990950976,-0.0004725230062137594,0.0017176732607127397,0.00017515392725474447
1.348,809.4817094902664,1.7777301672243998e-05,0.017777301672244,-0.00047064889784111525,0.0020333267292572993,0.00020734162321050506
1.349,787.9166422203183,1.730772417090186e-05,0.01730772417090186,-0.0004684505201872536,0.002366045769646107,0.0002412695231955976
1.35,766.468626989968,1.68405138598321e-05,0.0168405138598321,-0.0004659121748055634,0.0027129311558893865,0.0002766419884353359
1.351,745.1536891329583,1.63760173303983e-05,0.0163760173303983,-0.00046302109267114467,0.0030710881579734182,0.00031316383861700156
1.352,723.9883177323327,1.5914592490983786e-05,0.015914592490983787,-0.00045976741811781015,0.0034376540949836555,0.00035054316152648005
1.353,702.9893364863769,1.545660569019992e-05,0.015456605690199918,-0.00045614414850414796,0.0038098288607538427,0.00038849442579819236
1.354,682.1737776297086,1.5002428907616881e-05,0.015002428907616881,-0.00045214704843195654,0.004184897273870539,0.0004267407599812922
1.355,661.558759649599,1.4552437028358503e-05,0.014552437028358503,-0.0004477745447650768,0.0045602448858441955,0.0004650155645245008
1.356,641.1613694753113,1.4107005208215214e-05,0.014107005208215215,-0.00044302760160925506,0.004933372246116414,0.0005030639664020246
1.357,620.9985497544983,1.3666506334219923e-05,0.013666506334219923,-0.0004379095705236077,0.005301911704948124,0.0005406445325313051
1.358,601.0869917647772,1.3231308654730054e-05,0.013231308654730054,-0.0004324260548165482,0.005663617603300798,0.0005775282694193021
1.359,581.4430344424072,1.280177374726131e-05,0.01280177374726131,-0.0004265850683705075,0.006016308627633619,0.0006134927449876991
1.36,562.0825699428498,1.2378254232925821e-05,0.012378254232925821,-0.00042039683708709763,0.006357963495126202,0.0006483318457502004
1.361,543.0209560816414,1.1961091690735909e-05,0.01196109169073591,-0.00041387345400695463,0.00668674127799544,0.0006818578493160703
1.362,524.2729359378233,1.155061475720394e-05,0.011550614757203941,-0.00040702860142016566,0.007001001774067997,0.0007139035016104375
1.363,505.85256483777886,1.114713738151936e-05,0.011147137381519361,-0.0003998772479621204,0.007299321619348227,0.0007443236598989693
1.364,487.77314487404493,1.0750957589056829e-05,0.010750957589056828,-0.0003924356877734425,0.007580385410830523,0.0007729841904045237
1.365,470.04716705304867,1.0362356636548947e-05,0.010362356636548947,-0.0003847222695034409,0.00784293005851729,0.0007997562937922012
1.366,452.6862611070272,9.981597156843308e-06,0.009981597156843307,-0.0003767563474890847,0.008085938518935248,0.0008245362604901009
1.367,435.7011529500564,9.608921979673034e-06,0.009608921979673035,-0.0003685576943695558,0.008308635646735743,0.0008472450476702792
1.368,419.101629705381,9.244553356454728e-06,0.009244553356454728,-0.00036014630149460293,0.008510440709715742,0.0008678234371284529
1.369,402.8965121823857,8.888693271518882e-06,0.008888693271518882,-0.0003515436471054947,0.008690744470041804,0.0008862093038949901
1.37,387.0936346357896,8.54152230843925e-06,0.00854152230843925,-0.0003427720148498668,0.00884916303553095,0.0009023635018615888
1.371,371.6998315981434,8.203198741659009e-06,0.008203198741659009,-0.0003338531923497274,0.008985565000288409,0.0009162726313561114
1.372,356.72093153861965,7.873858525394104e-06,0.007873858525394104,-0.0003248084324114237,0.00909997784999647,0.000927939495138143
1.373,342.1617570674422,7.553616412488878e-06,0.007553616412488878,-0.0003156602171518524,0.009192375170885708,0.000937361399752791
1.374,328.02613137526373,7.24256508687571e-06,0.00724256508687571,-0.0003064310079698169,0.00926296903837744,0.0009445599708746044
1.375,314.316890571215,6.940774881716626e-06,0.006940774881716626,-0.00029714196288585076,0.009312195179326705,0.0009495796402774348
1.3760000000000001,301.035901561408,6.648294756255665e-06,0.006648294756255665,-0.0002878135881428187,0.009340519110405909,0.0009524678774511081
1.377,288.18408509208024,6.3651535660227835e-06,0.0063651535660227835,-0.0002784673936279427,0.009348415841041081,0.0009532731198769286
1.3780000000000001,275.76144356748785,6.091359336243843e-06,0.006091359336243843,-0.0002691236668596893,0.009336589061013784,0.0009520671239428127
1.379,263.76709324269893,5.826899839325437e-06,0.005826899839325437,-0.0002598009298102216,0.009305892321479032,0.000948936927643898
1.3800000000000001,252.1993003847581,5.571744532627696e-06,0.005571744532627696,-0.0002505176782417829,0.009257084028834956,0.0009439598669102044
1.381,241.055520992801,5.325845084455135e-06,0.005325845084455135,-0.00024129237638036057,0.009191044609347882,0.0009372257202355424
1.3820000000000001,230.33244366774863,5.089135379022039e-06,0.005089135379022038,-0.00023214152038845848,0.009108816359575542,0.0009288407722897771
1.383,220.02603522562168,4.861532846430415e-06,0.0048615328464304145,-0.00022307995560802362,0.009011474417764523,0.0009189146566630321
1.3840000000000001,210.1315886544767,4.642940620309488e-06,0.004642940620309488,-0.00021412292295216426,0.008899994451707879,0.0009075468637820132
1.385,200.64377302378742,4.43324750880044e-06,0.0044332475088004406,-0.00020528443411949317,0.008775504554749682,0.0008948524271539907
1.3860000000000001,191.55668496601913,4.232328809777025e-06,0.0042323288097770246,-0.00019657639243671982,0.008639226587967534,0.0008809559419340482
1.387,182.86390136340506,4.0400481240929855e-06,0.004040048124092985,-0.00018800950824333156,0.008492306309059507,0.0008659742428922729
1.3880000000000001,174.55853288780102,3.856259041704259e-06,0.0038562590417042593,-0.00017959461754064315,0.008335855356756265,0.0008500206856323275
1.389,166.633278058174,3.6808052846957445e-06,0.0036808052846957445,-0.00017134083435153745,0.008171085081641608,0.0008332187935372027
1.3900000000000001,159.0804774980603,3.5135218648102167e-06,0.003513521864810217,-0.00016325531999621627,0.007999252670034093,0.0008156967639340746
1.391,151.8921680943799,3.3542369241242323e-06,0.0033542369241242325,-0.00015534423213081915,0.00782150398804943,0.0007975714426485528
1.3920000000000001,145.06013677867526,3.202773161886156e-06,0.0032027731618861563,-0.0001476135813288692,0.007638953494088805,0.000778956472810675
1.393,138.57597367227027,3.058948193516651e-06,0.003058948193516651,-0.00014006774613046935,0.007452769987583089,0.0007599710387933789
1.3940000000000001,132.43112435744453,2.9225757153163383e-06,0.0029225757153163385,-0.00013270940467626936,0.007264137157242591,0.0007407358432535669
1.395,126.61694105759761,2.793466964490026e-06,0.002793466964490026,-0.00012554000672465536,0.007074163500819214,0.0007213639215042052
1.3960000000000001,121.12473253000499,2.671432324645302e-06,0.002671432324645302,-0.00011856084135629676,0.006883852391151007,0.0007019575891003561
1.397,115.94581249525412,2.5562817074295865e-06,0.0025562817074295864,-0.00011177201227327498,0.006694240148284415,0.0006826225212773389
1.3980000000000001,111.07154644732069,2.4478255326554527e-06,0.0024478255326554526,-0.00010517220849257902,0.006506352824093436,0.0006634633462082808
1.399,106.49339670761609,2.345875784471411e-06,0.0023458757844714113,-9.875884786200229e-05,0.006321196971554277,0.0006445827037320877
1.4000000000000001,102.20296560479159,2.250247313613393e-06,0.002250247313613393,-9.252857346229637e-05,0.006139666313186129,0.0006260717281830318
1.401,98.19203667974637,2.160758860120082e-06,0.002160758860120082,-8.647770890047069e-05,0.005962590454016916,0.0006080150157308476
1.4020000000000001,94.45261383180124,2.077233500257348e-06,0.0020772335002573476,-8.060155603869162e-05,0.005790793005196137,0.0005904965513397681
1.403,90.97695833750299,1.9994994903017925e-06,0.0019994994903017923,-7.4894399181189e-05,0.005625066603268803,0.0005735971614433882
1.4040000000000001,87.75762368771926,1.927391079819029e-06,0.001927391079819029,-6.934961814973125e-05,0.005466168585302,0.0005573940729303075
1.405,84.78748820172521,1.8607492915874686e-06,0.0018607492915874687,-6.395980610390921e-05,0.00531480834932037,0.0005419596242672442
1.4060000000000001,82.05978538862921,1.799422856472743e-06,0.001799422856472743,-5.8717162197855875e-05,0.0051715818963008345,0.00052735459064011
1.407,79.56813203690393,1.743268697446499e-06,0.001743268697446499,-5.361348217243107e-05,0.005037050870067682,0.0005136362437802596
1.408,77.30655402180312,1.6921523682670698e-06,0.0016921523682670698,-4.8639890512298064e-05,0.004911743822846664,0.0005008584810150933
1.409,75.2695098282185,1.6459486091666857e-06,0.0016459486091666858,-4.378691225000488e-05,0.004796147718366955,0.0004890709588255882
1.41,73.45191179297657,1.6045418455539959e-06,0.0016045418455539959,-3.904455183789069e-05,0.00469070635618345,0.0004783189321718885
1.411,71.84914507579988,1.5678266334488362e-06,0.0015678266334488362,-3.4402364662074754e-05,0.004595819240279656,0.000468643139122907
1.412,70.45708437222179,1.535708053078449e-06,0.0015357080530784492,-2.984952215627333e-05,0.004511840427875946,0.00046007968346743755
1.413,69.27210838466036,1.508102131734783e-06,0.0015081021317347831,-2.5374944617479274e-05,0.004439046340469116,0.0004526567523536698
1.414,68.2911120698007,1.4849361452239503e-06,0.0014849361452239503,-2.0967444479187327e-05,0.004377654197988412,0.0004463964960499673
1.415,67.51151668140535,1.466148740277485e-06,0.001466148740277485,-1.6615599930941943e-05,0.004327847502979583,0.00044131762660843234
1.416,66.93127762785798,1.4516901325764373e-06,0.0014516901325764373,-1.230778390408574e-05,0.004289766584722232,0.00043743445363322154
1.417,66.54889016319174,1.441522255577742e-06,0.001441522255577742,-8.032220376819951e-06,0.004263508489397348,0.00043475687308075115
1.418,66.36339292923577,1.435618860758392e-06,0.0014356188607583921,-3.777037123090506e-06,0.00424912709928738,0.0004332903794147216
1.419,66.37436936491174,1.4339655698182536e-06,0.0014339655698182537,4.6968467513833226e-07,0.004246633477376249,0.00043303610074554
1.42,66.58194699679471,1.4365598792852625e-06,0.0014365598792852625,4.7198636336334816e-06,0.004255996440468367,0.0004339908572721946
1.421,66.98679462292753,1.4434111180960793e-06,0.0014434111180960793,8.985373994574916e-06,0.004277143213949583,0.0004361472280492913
1.422,67.5901173996897,1.4545403807384852e-06,0.0014545403807384853,1.3277989030528725e-05,0.00430994998117555,0.00043949258729286255
1.423,68.39364983941151,1.4699804800249363e-06,0.0014699804800249363,1.760922800230855e-05,0.004354218161957079,0.0004440066854590588
1.424,69.39964672450625,1.4897756855183267e-06,0.0014897756855183266,2.1990363931887262e-05,0.004409714028305303,0.0004496656889259128
1.425,70.61087194232921,1.5139814838353387e-06,0.0015139814838353387,2.643244027838694e-05,0.0044761621375877655,0.00045644151036161845
1.426,72.03058524384616,1.542664310186972e-06,0.0015426643101869718,3.09462281888113e-05,0.004553245414961479,0.0004643018171303635
1.427,73.66252692868235,1.5759012319012203e-06,0.0015759012319012202,3.554218614635607e-05,0.004640606496956219,0.0004732101682996965
1.428,75.51090045926854,1.6137795847459406e-06,0.0016137795847459406,4.023042300324152e-05,0.004737849555758055,0.00048312620066567636
1.429,77.58035300779841,1.6563965618518446e-06,0.0016563965618518446,4.5020664905383464e-05,0.004844542639501364,0.0004940058673962428
1.43,79.87595394154941,1.7038587550316287e-06,0.0017038587550316287,4.992222668532186e-05,0.004960220572308758,0.0005058017337529899
1.431,82.40317125500823,1.7562817308702188e-06,0.0017562817308702189,5.494392283242146e-05,0.005084353782015806,0.0005184597984037165
1.432,85.16784596111509,1.8137896388408807e-06,0.0018137896388408807,6.009378616427203e-05,0.005216323309481325,0.0005319169450812791
1.433,88.17616445901346,1.8765144560788876e-06,0.0018765144560788877,6.537919805547031e-05,0.005355484130020514,0.0005461073995727914
1.434,91.43462890184266,1.944595330613405e-06,0.0019445953306134048,7.080694067139898e-05,0.0055011588213313934,0.0005609620840278172
1.435,94.95002559555175,2.0181778934574077e-06,0.002018177893457408,7.638318274913649e-05,0.005652642983307794,0.0005764091696254882
1.436,98.72939146827237,2.0974135236899063e-06,0.0020974135236899063,8.211347402695573e-05,0.005809211482711679,0.0005923747133538649
